matricula,nome,materia,fase de nota,av1,av2,nl,nota da fase
2026113,thiago alves 33,HISTÓRIA,1 bimestre,9.7,8.7,1.7,8.2
2026113,thiago alves 33,HISTÓRIA,2 bimestre,9.0,10.0,0.8,8.2
2026113,thiago alves 33,MATEMÁTICA,1 bimestre,8.4,7.4,0.6,9.5
2026113,thiago alves 33,MATEMÁTICA,2 bimestre,9.9,8.2,0.6,7.2
2026114,thiago oliveira 74,ARTE,1 bimestre,8.0,8.4,1.0,8.5
2026114,thiago oliveira 74,ARTE,2 bimestre,9.6,8.8,1.5,8.1
2026114,thiago oliveira 74,CIÊNCIAS,1 bimestre,9.2,9.0,0.7,8.7
2026114,thiago oliveira 74,CIÊNCIAS,2 bimestre,7.8,9.4,1.1,10.0
2026114,thiago oliveira 74,COOPERATIVISMO,1 bimestre,7.3,9.3,1.5,9.3
2026114,thiago oliveira 74,COOPERATIVISMO,2 bimestre,7.9,8.5,1.7,7.7
2026114,thiago oliveira 74,EDUCAÇÃO FÍSICA,1 bimestre,7.7,8.7,1.3,7.8
2026114,thiago oliveira 74,EDUCAÇÃO FÍSICA,2 bimestre,7.9,7.8,1.7,9.0
2026114,thiago oliveira 74,FILOSOFIA,1 bimestre,9.5,9.9,1.2,7.2
2026114,thiago oliveira 74,FILOSOFIA,2 bimestre,7.1,7.9,1.9,8.6
2026114,thiago oliveira 74,GEOGRAFIA,1 bimestre,7.8,8.2,1.4,9.0
2026114,thiago oliveira 74,GEOGRAFIA,2 bimestre,7.5,9.9,1.3,7.4
2026114,thiago oliveira 74,HISTÓRIA,1 bimestre,9.7,7.2,1.9,10.0
2026114,thiago oliveira 74,HISTÓRIA,2 bimestre,9.1,9.3,1.0,9.8
2026114,thiago oliveira 74,MATEMÁTICA,1 bimestre,8.6,9.2,1.9,9.9
2026114,thiago oliveira 74,MATEMÁTICA,2 bimestre,9.5,7.9,1.9,8.9
2026115,paula alves 20,ARTE,1 bimestre,8.1,8.7,1.7,8.0
2026115,paula alves 20,ARTE,2 bimestre,8.7,8.0,1.7,8.4
2026115,paula alves 20,CIÊNCIAS,1 bimestre,7.2,7.5,0.6,8.5
2026115,paula alves 20,CIÊNCIAS,2 bimestre,7.3,7.3,1.9,9.6
2026115,paula alves 20,COOPERATIVISMO,1 bimestre,8.4,10.0,0.5,8.8
2026115,paula alves 20,COOPERATIVISMO,2 bimestre,8.8,8.4,1.1,8.4
2026115,paula alves 20,EDUCAÇÃO FÍSICA,1 bimestre,8.2,9.2,0.7,7.6
2026115,paula alves 20,EDUCAÇÃO FÍSICA,2 bimestre,7.5,7.8,1.3,7.3
2026115,paula alves 20,FILOSOFIA,1 bimestre,9.6,7.9,0.7,9.0
2026115,paula alves 20,FILOSOFIA,2 bimestre,7.1,8.9,1.5,7.6
2026115,paula alves 20,GEOGRAFIA,1 bimestre,7.1,8.1,0.6,7.3
2026115,paula alves 20,GEOGRAFIA,2 bimestre,7.8,7.9,1.3,9.0
2026115,paula alves 20,HISTÓRIA,1 bimestre,8.8,7.4,0.8,9.6
2026115,paula alves 20,HISTÓRIA,2 bimestre,8.7,9.6,1.1,8.8
2026115,paula alves 20,MATEMÁTICA,1 bimestre,8.6,8.0,1.2,8.5
2026115,paula alves 20,MATEMÁTICA,2 bimestre,7.6,7.9,1.7,9.7
2026116,diego santos 62,ARTE,1 bimestre,7.6,9.0,1.0,10.0
2026116,diego santos 62,ARTE,2 bimestre,8.0,8.2,1.4,9.4
2026116,diego santos 62,CIÊNCIAS,1 bimestre,8.4,8.3,2.0,7.0
2026116,diego santos 62,CIÊNCIAS,2 bimestre,9.7,7.4,1.7,8.9
2026116,diego santos 62,COOPERATIVISMO,1 bimestre,8.0,9.6,0.5,7.7
2026116,diego santos 62,COOPERATIVISMO,2 bimestre,8.7,8.1,1.4,7.1
2026116,diego santos 62,EDUCAÇÃO FÍSICA,1 bimestre,7.3,7.4,0.8,8.4
2026116,diego santos 62,EDUCAÇÃO FÍSICA,2 bimestre,9.3,9.7,1.8,7.6
2026116,diego santos 62,FILOSOFIA,1 bimestre,8.3,7.6,0.9,8.5
2026116,diego santos 62,FILOSOFIA,2 bimestre,7.2,7.7,1.9,8.4
2026116,diego santos 62,GEOGRAFIA,1 bimestre,8.3,7.0,0.9,9.6
2026116,diego santos 62,GEOGRAFIA,2 bimestre,7.5,8.2,0.5,8.4
2026116,diego santos 62,HISTÓRIA,1 bimestre,7.1,9.5,1.7,9.4
2026116,diego santos 62,HISTÓRIA,2 bimestre,7.9,9.5,1.3,8.1
2026116,diego santos 62,MATEMÁTICA,1 bimestre,8.9,7.0,0.7,9.2
2026116,diego santos 62,MATEMÁTICA,2 bimestre,7.7,8.8,1.1,9.6
2026117,sofia oliveira 17,ARTE,1 bimestre,7.8,7.6,1.2,7.0
2026117,sofia oliveira 17,ARTE,2 bimestre,7.1,8.7,1.3,10.0
2026117,sofia oliveira 17,CIÊNCIAS,1 bimestre,7.6,7.8,0.7,9.8
2026117,sofia oliveira 17,CIÊNCIAS,2 bimestre,9.3,9.5,1.9,8.6
2026117,sofia oliveira 17,COOPERATIVISMO,1 bimestre,8.4,8.0,1.4,8.4
2026117,sofia oliveira 17,COOPERATIVISMO,2 bimestre,8.4,9.8,2.0,9.4
2026117,sofia oliveira 17,EDUCAÇÃO FÍSICA,1 bimestre,9.3,9.0,0.7,7.2
2026117,sofia oliveira 17,EDUCAÇÃO FÍSICA,2 bimestre,9.1,9.2,0.6,9.8
2026117,sofia oliveira 17,FILOSOFIA,1 bimestre,7.3,7.9,1.5,7.5
2026117,sofia oliveira 17,FILOSOFIA,2 bimestre,7.2,8.0,1.6,8.2
2026117,sofia oliveira 17,GEOGRAFIA,1 bimestre,9.0,8.7,0.5,10.0
2026117,sofia oliveira 17,GEOGRAFIA,2 bimestre,7.1,9.9,1.3,9.9
2026117,sofia oliveira 17,HISTÓRIA,1 bimestre,7.3,8.5,0.8,7.2
2026117,sofia oliveira 17,HISTÓRIA,2 bimestre,8.9,7.6,1.4,7.3
2026117,sofia oliveira 17,MATEMÁTICA,1 bimestre,8.0,9.3,1.2,8.9
2026117,sofia oliveira 17,MATEMÁTICA,2 bimestre,8.9,9.5,1.0,9.1
2026118,mateus ferreira 54,ARTE,1 bimestre,7.7,8.2,1.1,9.9
2026118,mateus ferreira 54,ARTE,2 bimestre,7.5,9.4,1.0,9.2
2026118,mateus ferreira 54,CIÊNCIAS,1 bimestre,8.3,8.7,1.7,9.4
2026118,mateus ferreira 54,CIÊNCIAS,2 bimestre,9.6,7.2,1.5,7.4
2026118,mateus ferreira 54,COOPERATIVISMO,1 bimestre,8.2,8.6,1.1,8.6
2026118,mateus ferreira 54,COOPERATIVISMO,2 bimestre,10.0,7.4,1.5,8.2
2026118,mateus ferreira 54,EDUCAÇÃO FÍSICA,1 bimestre,7.4,7.5,1.9,9.6
2026118,mateus ferreira 54,EDUCAÇÃO FÍSICA,2 bimestre,9.7,10.0,0.8,8.1
2026118,mateus ferreira 54,FILOSOFIA,1 bimestre,9.0,8.5,1.1,8.1
2026118,mateus ferreira 54,FILOSOFIA,2 bimestre,8.8,8.7,0.7,8.4
2026118,mateus ferreira 54,GEOGRAFIA,1 bimestre,8.7,8.7,0.8,9.2
2026118,mateus ferreira 54,GEOGRAFIA,2 bimestre,7.1,8.1,1.7,8.7
2026118,mateus ferreira 54,HISTÓRIA,1 bimestre,7.8,9.1,1.4,9.4
2026118,mateus ferreira 54,HISTÓRIA,2 bimestre,9.2,8.8,1.2,7.4
2026118,mateus ferreira 54,MATEMÁTICA,1 bimestre,7.8,8.3,1.4,8.5
2026118,mateus ferreira 54,MATEMÁTICA,2 bimestre,7.9,7.0,1.2,7.9
2026119,felipe ferreira 54,ARTE,1 bimestre,8.0,7.3,0.7,8.7
2026119,felipe ferreira 54,ARTE,2 bimestre,7.2,7.1,1.6,8.1
2026119,felipe ferreira 54,CIÊNCIAS,1 bimestre,7.4,7.8,1.5,7.8
2026119,felipe ferreira 54,CIÊNCIAS,2 bimestre,8.5,7.4,1.4,7.9
2026119,felipe ferreira 54,COOPERATIVISMO,1 bimestre,8.9,9.4,1.4,7.9
2026119,felipe ferreira 54,COOPERATIVISMO,2 bimestre,7.8,8.0,0.7,7.5
2026119,felipe ferreira 54,EDUCAÇÃO FÍSICA,1 bimestre,9.4,8.2,1.2,8.8
2026119,felipe ferreira 54,EDUCAÇÃO FÍSICA,2 bimestre,8.8,7.2,1.7,7.5
2026119,felipe ferreira 54,FILOSOFIA,1 bimestre,9.2,9.3,1.6,8.7
2026119,felipe ferreira 54,FILOSOFIA,2 bimestre,7.0,8.1,1.4,8.2
2026119,felipe ferreira 54,GEOGRAFIA,1 bimestre,9.6,7.9,0.9,7.8
2026119,felipe ferreira 54,GEOGRAFIA,2 bimestre,8.0,8.7,1.6,9.0
2026119,felipe ferreira 54,HISTÓRIA,1 bimestre,9.4,9.7,1.7,7.1
2026119,felipe ferreira 54,HISTÓRIA,2 bimestre,9.2,7.6,0.7,8.9
2026119,felipe ferreira 54,MATEMÁTICA,1 bimestre,8.0,7.2,0.7,7.0
2026119,felipe ferreira 54,MATEMÁTICA,2 bimestre,9.7,7.1,0.8,8.2
2026120,eduarda gomes 82,ARTE,1 bimestre,9.3,7.9,1.1,7.6
2026120,eduarda gomes 82,ARTE,2 bimestre,9.9,8.9,1.9,7.9
2026120,eduarda gomes 82,CIÊNCIAS,1 bimestre,9.3,9.3,1.5,9.9
2026120,eduarda gomes 82,CIÊNCIAS,2 bimestre,8.2,7.4,1.5,9.2
2026120,eduarda gomes 82,COOPERATIVISMO,1 bimestre,8.7,7.6,1.3,7.9
2026120,eduarda gomes 82,COOPERATIVISMO,2 bimestre,8.3,8.9,1.6,7.7
2026120,eduarda gomes 82,EDUCAÇÃO FÍSICA,1 bimestre,8.2,7.8,0.8,9.4
2026120,eduarda gomes 82,EDUCAÇÃO FÍSICA,2 bimestre,9.7,8.1,1.6,9.7
2026120,eduarda gomes 82,FILOSOFIA,1 bimestre,9.5,7.5,1.9,8.1
2026120,eduarda gomes 82,FILOSOFIA,2 bimestre,8.0,7.2,1.2,7.3
2026120,eduarda gomes 82,GEOGRAFIA,1 bimestre,7.7,8.0,1.7,9.6
2026120,eduarda gomes 82,GEOGRAFIA,2 bimestre,7.9,9.6,1.8,9.3
2026120,eduarda gomes 82,HISTÓRIA,1 bimestre,7.4,9.1,1.9,9.0
2026120,eduarda gomes 82,HISTÓRIA,2 bimestre,8.0,8.5,1.5,8.5
2026120,eduarda gomes 82,MATEMÁTICA,1 bimestre,7.4,7.9,1.7,9.6
2026120,eduarda gomes 82,MATEMÁTICA,2 bimestre,7.4,9.9,1.0,9.0
